b7a77061,pacificpower.foreignpolicy.com,1073741824000
aba07eed,dealbook.nytimes.com,515396075520
bada3021,voices.washingtonpost.com,317827579904
1427efd8,darkreading.com,403726925824
ca8c67ce,sedberrynm.com,1202590842881
02e131f7,childrenintherapy.org,1202590842881
7cb89adf,vault.sportsillustrated.cnn.com,532575944704
e8d10e0a,management.fortune.cnn.com,987842478080
7e51e5d8,cyber-offices.com,1073741824000
349f0ad0,artsbeat.blogs.nytimes.com,970662608897
0e77915a,ddavis.com,1202590842881
6dd8b82a,elections2012.blogcindario.com,68719476738
3c5db974,fishercenter.bard.edu,8589934592
5dabcc42,mobiledatingbusiness.com,8589934595
e0b9bc9b,unfogged.com,369367187456
1ccce499,latexsteven1garry.blogzet.com,1073741824000
ac73a3a8,iran-interlink.org,403726925824
4977bffa,leatha51hye.blogocial.com,1073741824000
5cdb0a36,tmagazine.blogs.nytimes.com,1477468749825
2bdbbefd,fermata2000.com,420906795008
b072ef96,mexico.cnn.com,17179869184
6b26c380,theboardlist.com,8589934595
7ff5c566,defaultlogic.com,68719476738
e767732a,travel.nytimes.com,884763262977
0629c786,huffingtonpost.com,292057776129
a7030440,whoishostingthis.com,1073741824000
d97a2b12,drewdouglas.tripod.com,8589934595
d1c32f8d,blog.pff.org,403726925824
a91b810f,fansnetwork.co.uk,1168231104516
997e07d9,movies.nytimes.com,429496729601
c107d69e,thedailybongo.com,403726925824
74bcad8a,politicalliars.com,68719476738
0ec34b96,naxigi.xlx.pl,652835028996
cb5c60c2,politics.foxnews.mobi,309237645315
7c6d7e30,432thedrop.com,1236950581248
1a043517,educatedguesswork.org,1073741824000
8bd56cda,kornet.nu,1073741824000
4dcb61d3,thebankinggroup.com,652835028996
14a7e16e,harobikes.com.tw,8589934595
3a7a0437,cybercrimelawyerblog.com,412316860416
99875729,hngn.com,1073741824000
5f5e9b90,ozrealtors.com,403726925824
5399c050,asahi.com,420906795008
195c68c5,blogs.usatoday.com,730144440320
0f09c820,like2do.com,1168231104516
fb5d9c9b,inside.augsburg.edu,1202590842881
e810a983,geekzone.co.nz,1073741824000
c4effe28,lightpark33candyce.total-blog.com,403726925824
69dee0f1,krugman.blogs.nytimes.com,309237645315
283dd2ad,sportsillustrated.cnn.com,1571958030339
eac21737,warner.blogs.nytimes.com,0
8e8a6091,franklinterhorst.nl,1073741824000
fede0d24,allmanbrothersband.com,403726925824
ca0ac244,jeremyepsteinlaw.com,1236950581248
8a46dae9,lakewoodroof35431.blogolize.com,523986010114
d636d570,internetting.org,1185410973696
57b984b3,blocs.gracianet.cat,523986010114
400496ed,solomonoff85thmemorial.monash.edu.au,1073741824000
b8056a57,hvper.com,523986010114
892185ab,electoral-vote.com,42949672960
34d1f209,dynamicontent.net,403726925824
aaa570a2,americanempireproject.com,523986010114
9bd29233,christiannewswire.com,523986010114
96ea22d1,nytimes.com.co,77309411329
7b3f1aeb,bumwine.com,1073741824000
15842b58,start-upjobsite.com,68719476738
f6b9f82c,mapcruzin.com,1236950581248
a43c5a81,informationliberation.com,403726925824
b140e6d7,upi.com,1202590842881
fbb3b632,edition.cnn.com,240518168577
8d2679d3,huffingtonpost.ca,523986010113
dbdc9cbc,operationgadget.com,8589934595
c54a642c,guestofaguest.com,1073741824000
8d500d0b,mobile.nytimes.com,1477468749825
537460ac,business-strategy-innovation.com,68719476738
53ffa2e9,huffingtonpost.it,223338299392
2351e882,ecat.org,1202590842881
30015067,select.nytimes.com,515396075520
3f8f1113,archaeology.ws,403726925824
6b0f4483,globelife.com,403726925824
9ab559f1,bethblair.com,523986010114
3611878c,creweanime.co.uk,403726925824
2de0f790,situationroom.blogs.cnn.com,1571958030339
e27f5edf,articles.cnn.com,309237645315
b38a18eb,laurentstocco.com,429496729600
ac13b0ca,faktor.hu,8589934595
31c7fabd,dysonindustries.com.au,1073741824000
fdba74a1,lists.jammed.com,523986010114
6621dd69,axel-conrad.de,1073741824000
ae7ded67,tractonlaw.com,1236950581248
dc1951a6,mypetjawa.mu.nu,523986010114
cc067509,ulrichfischer.net,1073741824000
6291f8ec,nytimes.com,0
24e813d8,adamjadhav.com,455266533376
de550aff,stallman.org,403726925824
05e316a5,encyklopedie.divoch.info,1073741824000
d9270114,sfcovers.com,1073741824000
a31f4f41,www002.upp.so-net.ne.jp,1202590842881
fdff3c6a,intelligentwomenonly.com,1073741824000
22dafb6b,artandaging.net,1202590842881
f774f80d,traveltips.usatoday.com,292057776129
b9332843,alloveralbany.com,1073741824000
acae595c,aarongrad.com,403726925824
ac38952e,mediadecoder.blogs.nytimes.com,0
3af52d0c,transcripts.cnn.com,515396075520
b943b5ab,blog.lefigaro.fr,403726925824
c1967ae4,technovelgy.com,1073741824000
c0a2ba32,everydaychildhood.com,1202590842881
80663a2f,news.kirisuto.info,420906795008
a5aab4d8,4fxearth.net,1073741824000
1b909ce6,cobbcountydivorcelawfirm.com,1236950581248
c9893487,snowreport.gr,1202590842881
4dc617f0,washingtonpost.com,730144440320
9c1d42fb,zetatalk.com,68719476738
412f156f,billrodgersrunningcenter.com,309237645314
c05b974f,pagingdrgupta.blogs.cnn.com,1571958030339
298d291d,airtonjo.com,403726925824
136ec934,booksxyz.com,403726925824
769dd0d2,seedlesswry.com,1073741824000
db7e4177,clarkston.okawan.com,429496729600
c86f5991,christianpost.com,403726925824
6e5ffd13,clubdakota.com.au,1142461300739
2347d8bb,cyclingforum.com,403726925824
ba822b12,link.palmerstonnorth.kotui.org.nz,1073741824000
ccef961f,thomasena71silvana.jiliblog.com,1073741824000
c9ea4b12,topics.nytimes.com,42949672964
7d04ebda,romper.com,1236950581248
c920f507,culturesnob.net,403726925824
c5e2d7e8,doctormacro.com,1073741824000
1ee2793b,rangevoting.org,1073741824000
676bb3d9,wiki2.org,8589934595
fbd46364,dollymania.net,523986010114
2ea222d9,meganwilson.com,1236950581248
8cabae43,classcoke1cindy.uzblog.net,1202590842881
e86f48e7,newpatiocover.com,1236950581248
e394ae59,skepticfriends.org,1202590842881
026a209e,injurylawofnewyork.com,403726925824
aa600086,radio.foxnews.com,747324309504
501608e0,xn--notcia-5va.net,68719476738
93864a71,cargotraxsingapore.com,1494648619010
a6ceac57,bits.blogs.nytimes.com,515396075520
fb7e94e5,content.usatoday.com,403726925826
50ab46eb,njeminentdomain.com,403726925824
e2ed584b,admiroutes.asso.fr,369367187456
7764dd0e,filmaffinity.com,1073741824000
53b83962,articles.baltimoresun.com,403726925824
dfdc9778,cnn.gr,85899345921
9d5c8b16,scralaw.com,1494648619010
bdce780d,islamicpluralism.org,403726925824
64f23f13,finance.fortune.cnn.com,42949672968
c0e1855d,racematters.org,1073741824000
b26f7d58,payvand.com,1236950581248
2a56e1c8,lemondedesreligions.fr,429496729600
a89cd6b8,bononilawgroup.com,403726925824
227776ba,againstmonopoly.org,68719476738
63540e6b,blogdenovo.org,1073741824000
8f74fff4,lifeboat.com,1073741824000
8bd34189,kittywalk.com,1073741824000
69d9c28a,tvthomas2stewart.qowap.com,1236950581248
